Image_path,No_Cars,lanes,Road_sign,Output
frame5175.jpg,3,1,1,2
frame5176.jpg,3,1,1,1
frame5177.jpg,4,1,0,3
frame5178.jpg,3,1,1,0
frame5179.jpg,4,1,3,2
frame518.jpg,1,1,1,2
frame5180.jpg,4,1,1,1
frame5181.jpg,3,1,1,3
frame5182.jpg,4,1,0,0
frame5183.jpg,5,1,0,2
frame5184.jpg,5,1,0,1
frame5185.jpg,5,1,0,2
frame5186.jpg,5,1,2,0
frame5187.jpg,5,1,1,2
frame5188.jpg,4,1,1,1
frame5189.jpg,4,1,1,2
frame519.jpg,1,1,0,1
frame5190.jpg,5,1,2,3
frame5191.jpg,4,1,2,2
frame5192.jpg,4,1,0,2
frame5193.jpg,4,1,0,1
frame5194.jpg,3,1,2,2
frame5195.jpg,4,1,1,2
frame5196.jpg,4,1,2,1
frame5197.jpg,3,1,0,0
frame5198.jpg,4,1,2,0
frame5199.jpg,4,1,3,0
frame52.jpg,2,1,0,0
frame520.jpg,0,1,2,2
frame5200.jpg,2,1,0,0
frame5201.jpg,2,1,3,2
frame5202.jpg,3,1,0,1
frame5203.jpg,3,1,1,0
frame5204.jpg,3,1,2,3
frame5205.jpg,4,1,3,1
frame5206.jpg,2,1,1,0
frame5207.jpg,2,1,2,2
frame5208.jpg,2,1,3,0
frame5209.jpg,2,1,3,0
frame521.jpg,1,1,3,0
frame5210.jpg,2,1,2,2
frame5211.jpg,2,1,1,0
frame5212.jpg,2,1,3,2
frame5213.jpg,2,1,1,1
frame5214.jpg,1,1,2,2
frame5215.jpg,2,1,0,1
frame5216.jpg,2,1,1,1
frame5217.jpg,2,1,1,1
frame5218.jpg,3,1,3,2
frame5219.jpg,3,1,0,1
frame522.jpg,1,1,1,3
frame5220.jpg,2,1,0,0
frame5221.jpg,2,1,0,1
frame5222.jpg,2,1,1,1
frame5223.jpg,1,1,3,1
frame5224.jpg,2,1,3,1
frame5225.jpg,2,1,0,2
frame5226.jpg,3,1,1,3
frame5227.jpg,2,1,1,3
frame5228.jpg,3,1,1,1
frame5229.jpg,3,1,1,3
frame523.jpg,0,1,0,3
frame5230.jpg,3,1,3,3
frame5231.jpg,2,1,2,3
frame5232.jpg,3,1,3,3
frame5233.jpg,4,1,1,2
frame5234.jpg,3,1,1,2
frame5235.jpg,3,1,1,0
frame5236.jpg,3,1,1,2
frame5237.jpg,2,1,3,3
frame5238.jpg,4,1,0,0
frame5239.jpg,4,1,2,3
frame524.jpg,0,1,2,2
frame5240.jpg,3,1,1,1
frame5241.jpg,4,1,0,0
frame5242.jpg,3,1,2,0
frame5243.jpg,4,1,1,0
frame5244.jpg,4,1,1,3
frame5245.jpg,4,1,3,0
frame5246.jpg,4,1,0,3
frame5247.jpg,4,1,0,3
frame5248.jpg,4,1,0,2
frame5249.jpg,4,1,2,3
frame525.jpg,0,1,2,2
frame5250.jpg,5,1,1,3
frame5251.jpg,5,1,0,2
frame5252.jpg,5,1,1,1
frame5253.jpg,5,1,3,2
frame5254.jpg,6,1,3,0
frame5255.jpg,5,1,3,1
frame5256.jpg,6,1,0,0
frame5257.jpg,4,1,1,2
frame5258.jpg,4,1,2,2
frame5259.jpg,5,1,0,0
frame526.jpg,0,1,1,1
frame5260.jpg,5,1,1,2
frame5261.jpg,5,1,3,1
frame5262.jpg,5,1,1,2
frame5263.jpg,5,1,0,2
frame5264.jpg,4,1,1,0
frame5265.jpg,3,1,1,3
frame5266.jpg,4,1,1,3
frame5267.jpg,4,1,3,0
frame5268.jpg,5,1,2,1
frame5269.jpg,5,1,3,3
frame527.jpg,0,1,3,1
frame5270.jpg,5,1,3,1
frame5271.jpg,4,1,1,0
frame5272.jpg,7,1,3,2
frame5273.jpg,5,1,3,0
frame5274.jpg,5,1,0,1
frame5275.jpg,4,1,3,0
frame5276.jpg,5,1,0,1
frame5277.jpg,5,1,3,3
frame5278.jpg,5,1,1,1
frame5279.jpg,4,1,2,0
frame528.jpg,0,1,1,3
frame5280.jpg,4,1,1,0
frame5281.jpg,4,1,3,1
frame5282.jpg,4,1,1,0
frame5283.jpg,4,1,3,2
frame5284.jpg,3,1,2,1
frame5285.jpg,3,1,0,0
frame5286.jpg,4,1,0,3
frame5287.jpg,2,1,2,3
frame5288.jpg,2,1,2,1
frame5289.jpg,3,1,2,3
frame529.jpg,0,1,2,3
frame5290.jpg,2,1,2,1
frame5291.jpg,3,1,2,2
frame5292.jpg,4,1,0,0
frame5293.jpg,4,1,2,1
frame5294.jpg,5,1,2,3
frame5295.jpg,4,1,1,2
frame5296.jpg,4,1,1,2
frame5297.jpg,4,1,0,2
frame5298.jpg,5,1,0,3
frame5299.jpg,3,1,1,2
frame53.jpg,4,1,2,3
frame530.jpg,0,1,0,1
frame5300.jpg,4,1,2,1
frame5301.jpg,3,1,3,0
frame5302.jpg,4,1,1,3
frame5303.jpg,3,1,0,0
frame5304.jpg,4,1,0,2
frame5305.jpg,3,1,3,0
frame5306.jpg,3,1,3,3
frame5307.jpg,2,1,1,1
frame5308.jpg,3,1,3,3
frame5309.jpg,3,1,0,1
frame531.jpg,0,1,1,0
frame5310.jpg,3,1,2,3
frame5311.jpg,3,1,3,3
frame5312.jpg,4,1,2,2
frame5313.jpg,4,1,2,1
frame5314.jpg,2,1,1,2
frame5315.jpg,2,1,2,0
frame5316.jpg,1,1,1,2
frame5317.jpg,1,1,0,0
frame5318.jpg,1,1,1,0
frame5319.jpg,1,1,1,2
frame532.jpg,0,1,0,0
frame5320.jpg,2,1,2,2
frame5321.jpg,2,1,3,0
frame5322.jpg,1,1,3,2
frame5323.jpg,2,1,2,1
frame5324.jpg,2,1,3,0
frame5325.jpg,2,1,0,1
frame5326.jpg,1,1,3,0
frame5327.jpg,1,1,1,1
frame5328.jpg,1,1,1,2
frame5329.jpg,1,1,1,0
frame533.jpg,0,1,2,0
frame5330.jpg,1,1,1,1
frame5331.jpg,2,1,0,1
frame5332.jpg,1,1,1,0
frame5333.jpg,1,1,1,1
frame5334.jpg,3,1,0,1
frame5335.jpg,2,1,1,3
frame5336.jpg,2,1,1,2
frame5337.jpg,4,1,3,0
frame5338.jpg,2,1,0,2
frame5339.jpg,3,1,1,0
frame534.jpg,0,1,0,0
frame5340.jpg,3,1,1,2
frame5341.jpg,3,1,0,1
frame5342.jpg,3,1,2,3
frame5343.jpg,4,1,0,3
frame5344.jpg,4,1,1,0
frame5345.jpg,4,1,1,0
frame5346.jpg,3,1,3,2
frame5347.jpg,3,1,2,3
frame5348.jpg,5,1,2,0
frame5349.jpg,5,1,2,2
frame535.jpg,0,1,2,1
frame5350.jpg,4,1,1,2
frame5351.jpg,3,1,0,2
frame5352.jpg,4,1,1,0
frame5353.jpg,3,1,3,3
frame5354.jpg,2,1,3,2
frame5355.jpg,2,1,3,3
frame5356.jpg,2,1,1,1
frame5357.jpg,2,1,0,0
frame5358.jpg,1,1,3,3
frame5359.jpg,1,1,0,3
frame536.jpg,0,1,0,1
frame5360.jpg,2,1,1,2
frame5361.jpg,2,1,2,2
frame5362.jpg,2,1,3,3
frame5363.jpg,3,1,3,1
frame5364.jpg,2,1,0,2
frame5365.jpg,2,1,3,1
frame5366.jpg,2,1,3,2
frame5367.jpg,2,1,2,1
frame5368.jpg,1,1,3,0
frame5369.jpg,2,1,0,3
frame537.jpg,0,1,2,0
frame5370.jpg,2,1,1,3
frame5371.jpg,1,1,3,3
frame5372.jpg,1,1,0,1
frame5373.jpg,1,1,0,2
frame5374.jpg,1,1,3,1
frame5375.jpg,2,1,0,2
frame5376.jpg,1,1,0,0
frame5377.jpg,1,1,2,3
frame5378.jpg,1,0,3,3
frame5379.jpg,1,0,3,0
frame538.jpg,1,1,0,2
frame5380.jpg,1,0,1,0
frame5381.jpg,2,0,3,0
frame5382.jpg,2,0,0,2
frame5383.jpg,2,0,3,0
frame5384.jpg,2,0,1,2
frame5385.jpg,2,0,2,0
frame5386.jpg,1,0,1,3
frame5387.jpg,2,0,2,1
frame5388.jpg,2,0,1,0
frame5389.jpg,1,0,2,1
frame539.jpg,0,1,0,2
frame5390.jpg,3,0,1,3
frame5391.jpg,1,0,2,3
frame5392.jpg,2,0,1,3
frame5393.jpg,2,0,2,1
frame5394.jpg,2,0,1,0
frame5395.jpg,2,1,1,1
frame5396.jpg,2,0,2,1
frame5397.jpg,2,1,2,1
frame5398.jpg,1,1,0,2
frame5399.jpg,3,0,1,1
frame54.jpg,3,1,1,1
frame540.jpg,0,1,1,1
frame5400.jpg,3,0,1,2
frame5401.jpg,2,0,0,0
frame5402.jpg,2,0,0,1
frame5403.jpg,2,0,0,3
frame5404.jpg,2,0,2,0
frame5405.jpg,2,0,1,0
frame5406.jpg,3,0,3,2
frame5407.jpg,4,0,0,2
frame5408.jpg,4,0,0,3
frame5409.jpg,4,0,1,0
frame541.jpg,0,1,2,0
frame5410.jpg,4,0,2,1
frame5411.jpg,4,0,3,2
frame5412.jpg,4,0,0,0
frame5413.jpg,4,0,3,1
frame5414.jpg,4,0,3,2
frame5415.jpg,4,0,3,2
frame5416.jpg,4,0,2,3
frame5417.jpg,5,0,1,0
frame5418.jpg,5,1,0,1
frame5419.jpg,4,1,1,0
frame542.jpg,0,1,2,1
frame5420.jpg,5,0,3,3
frame5421.jpg,2,0,3,3
frame5422.jpg,2,0,2,1
frame5423.jpg,2,0,1,2
frame5424.jpg,2,0,1,3
frame5425.jpg,4,0,2,2
frame5426.jpg,3,0,3,3
frame5427.jpg,2,0,1,1
frame5428.jpg,2,0,1,3
frame5429.jpg,3,0,2,2
frame543.jpg,0,1,1,3
frame5430.jpg,3,0,1,2
frame5431.jpg,3,0,3,2
frame5432.jpg,4,0,3,1
frame5433.jpg,5,0,3,1
frame5434.jpg,3,0,1,0
frame5435.jpg,4,0,1,0
frame5436.jpg,4,0,1,2
frame5437.jpg,5,0,2,2
frame5438.jpg,4,0,2,2
frame5439.jpg,7,1,0,3
frame544.jpg,0,1,2,2
frame5440.jpg,7,1,2,1
frame5441.jpg,6,0,0,2
frame5442.jpg,3,0,1,0
frame5443.jpg,3,0,1,1
frame5444.jpg,4,0,0,2
frame5445.jpg,5,0,3,2
frame5446.jpg,6,0,0,3
frame5447.jpg,4,0,1,3
frame5448.jpg,4,0,1,1
frame5449.jpg,4,0,0,2
frame545.jpg,0,1,0,1
frame5450.jpg,3,0,0,3
frame5451.jpg,3,0,0,2
frame5452.jpg,3,0,3,0
frame5453.jpg,4,0,2,3
frame5454.jpg,4,0,2,2
frame5455.jpg,4,0,1,3
frame5456.jpg,5,0,0,0
frame5457.jpg,4,0,2,2
frame5458.jpg,3,1,1,0
frame5459.jpg,3,0,3,0
frame546.jpg,0,1,3,1
frame5460.jpg,2,1,3,3
frame5461.jpg,2,1,0,0
frame5462.jpg,2,0,2,3
frame5463.jpg,2,0,0,3
frame5464.jpg,3,0,3,0
frame5465.jpg,3,0,1,1
frame5466.jpg,4,0,3,0
frame5467.jpg,4,0,1,0
frame5468.jpg,4,0,0,2
frame5469.jpg,4,0,0,0
frame547.jpg,0,1,3,2
frame5470.jpg,4,0,2,3
frame5471.jpg,4,0,2,2
frame5472.jpg,5,0,1,1
frame5473.jpg,4,0,2,1
frame5474.jpg,4,0,0,1
frame5475.jpg,4,0,1,2
frame5476.jpg,3,0,0,3
frame5477.jpg,5,0,0,3
frame5478.jpg,4,0,0,1
frame5479.jpg,5,0,2,1
frame548.jpg,0,1,0,3
frame5480.jpg,5,1,2,1
frame5481.jpg,5,1,3,3
frame5482.jpg,5,0,3,0
frame5483.jpg,5,0,0,2
frame5484.jpg,5,0,0,1
frame5485.jpg,5,0,0,0
frame5486.jpg,5,0,1,1
frame5487.jpg,5,0,1,1
frame5488.jpg,6,0,1,0
frame5489.jpg,4,0,2,3
frame549.jpg,0,1,3,3
frame5490.jpg,6,0,0,2
frame5491.jpg,5,0,2,2
frame5492.jpg,5,0,0,3
frame5493.jpg,6,0,1,3
frame5494.jpg,5,0,0,0
frame5495.jpg,5,0,0,2
frame5496.jpg,5,0,3,3
frame5497.jpg,4,0,3,2
frame5498.jpg,4,0,0,2
frame5499.jpg,5,1,0,0
frame55.jpg,4,1,3,0
frame550.jpg,0,1,3,3
frame5500.jpg,4,1,2,0
frame5501.jpg,6,0,3,2
frame5502.jpg,6,0,2,2
frame5503.jpg,6,0,1,0
frame5504.jpg,7,0,3,2
frame5505.jpg,7,0,3,1
frame5506.jpg,7,0,3,1
frame5507.jpg,7,0,3,0
frame5508.jpg,6,0,3,0
frame5509.jpg,5,0,3,2
frame551.jpg,0,1,0,3
frame5510.jpg,5,0,3,3
frame5511.jpg,4,0,1,3
frame5512.jpg,4,0,2,0
frame5513.jpg,4,0,2,0
frame5514.jpg,5,0,3,1
frame5515.jpg,6,0,2,0
frame5516.jpg,6,0,0,0
frame5517.jpg,6,0,0,0
frame5518.jpg,6,0,1,2
frame5519.jpg,6,1,1,2
frame552.jpg,0,1,2,2
frame5520.jpg,6,1,0,0
frame5521.jpg,6,0,3,0
frame5522.jpg,6,0,2,2
frame5523.jpg,3,0,2,1
frame5524.jpg,3,0,3,2
frame5525.jpg,3,0,2,3
frame5526.jpg,4,0,2,2
frame5527.jpg,4,0,1,2
frame5528.jpg,4,0,0,1
frame5529.jpg,4,0,0,3
frame553.jpg,0,1,2,1
frame5530.jpg,4,0,3,1
frame5531.jpg,5,0,3,0
frame5532.jpg,3,0,0,0
frame5533.jpg,3,0,0,0
frame5534.jpg,4,0,2,1
frame5535.jpg,5,0,2,0
frame5536.jpg,4,0,1,0
frame5537.jpg,3,0,3,0
frame5538.jpg,5,1,1,1
frame5539.jpg,3,1,1,1
frame554.jpg,0,1,1,3
frame5540.jpg,3,0,0,3
frame5541.jpg,4,0,3,0
frame5542.jpg,4,0,0,0
frame5543.jpg,5,0,0,3
frame5544.jpg,5,0,1,0
frame5545.jpg,5,0,3,0
frame5546.jpg,5,0,1,0
frame5547.jpg,5,0,2,1
frame5548.jpg,4,0,1,1
frame5549.jpg,4,0,2,3
frame555.jpg,0,1,0,2
frame5550.jpg,4,0,3,2
frame5551.jpg,4,0,1,2
frame5552.jpg,5,0,3,3
frame5553.jpg,6,0,2,0
frame5554.jpg,5,0,0,0
frame5555.jpg,4,1,1,0
frame5556.jpg,6,1,0,1
frame5557.jpg,5,0,2,2
frame5558.jpg,4,0,0,2
frame5559.jpg,5,0,0,3
frame556.jpg,0,1,1,3
frame5560.jpg,4,0,0,1
frame5561.jpg,4,0,0,3
frame5562.jpg,5,0,1,2
frame5563.jpg,4,0,3,2
frame5564.jpg,4,0,2,0
frame5565.jpg,4,0,2,2
frame5566.jpg,4,0,2,0
frame5567.jpg,4,0,1,1
frame5568.jpg,4,0,0,3
frame5569.jpg,3,0,1,3
frame557.jpg,1,1,1,3
frame5570.jpg,3,0,0,0
frame5571.jpg,3,0,0,1
frame5572.jpg,3,0,1,2
frame5573.jpg,3,1,2,1
frame5574.jpg,4,1,1,1
frame5575.jpg,4,0,0,0
frame5576.jpg,5,0,0,2
frame5577.jpg,4,0,3,2
frame5578.jpg,3,0,0,1
frame5579.jpg,3,0,2,0
frame558.jpg,0,1,1,1
frame5580.jpg,3,0,0,3
frame5581.jpg,3,0,2,2
frame5582.jpg,4,0,3,2
frame5583.jpg,4,0,3,2
frame5584.jpg,5,0,2,3
frame5585.jpg,4,0,1,0
frame5586.jpg,4,0,3,0
frame5587.jpg,3,0,3,1
frame5588.jpg,3,0,0,1
frame5589.jpg,4,0,0,1
frame559.jpg,0,1,2,0
frame5590.jpg,3,0,1,0
frame5591.jpg,4,1,0,3
frame5592.jpg,4,1,0,1
frame5593.jpg,4,1,0,0
frame5594.jpg,3,0,3,3
frame5595.jpg,3,0,0,3
frame5596.jpg,5,0,3,3
frame5597.jpg,3,0,0,1
frame5598.jpg,3,0,2,1
frame5599.jpg,4,0,1,1
frame56.jpg,4,1,2,3
frame560.jpg,0,1,1,0
frame5600.jpg,4,0,2,1
frame5601.jpg,4,0,0,1
frame5602.jpg,4,0,0,1
frame5603.jpg,4,0,0,0
frame5604.jpg,4,0,1,3
frame5605.jpg,4,0,3,3
frame5606.jpg,3,0,1,3
frame5607.jpg,3,1,2,3
frame5608.jpg,4,1,0,2
frame5609.jpg,4,0,2,0
frame561.jpg,0,1,0,3
frame5610.jpg,5,1,2,3
frame5611.jpg,4,1,2,3
frame5612.jpg,4,0,1,3
frame5613.jpg,4,0,0,1
frame5614.jpg,4,0,1,1
frame5615.jpg,3,0,3,0
frame5616.jpg,4,0,3,0
frame5617.jpg,3,0,3,2
frame5618.jpg,2,0,1,3
frame5619.jpg,3,0,1,2
frame562.jpg,0,1,3,3
frame5620.jpg,2,0,3,3
frame5621.jpg,2,0,2,0
frame5622.jpg,2,0,3,2
frame5623.jpg,1,0,2,3
frame5624.jpg,0,0,1,0
frame5625.jpg,1,1,3,1
frame5626.jpg,2,0,0,2
frame5627.jpg,0,1,3,0
frame5628.jpg,2,1,2,2
frame5629.jpg,1,0,0,3
frame563.jpg,0,1,2,1
frame5630.jpg,1,0,2,2
frame5631.jpg,1,0,3,1
frame5632.jpg,1,0,1,3
frame5633.jpg,3,0,2,3
frame5634.jpg,3,0,1,0
frame5635.jpg,3,0,0,3
frame5636.jpg,2,0,1,0
frame5637.jpg,3,0,0,0
frame5638.jpg,4,0,1,2
frame5639.jpg,2,0,2,3
frame564.jpg,0,1,1,3
frame5640.jpg,4,0,0,0
frame5641.jpg,4,0,3,2
frame5642.jpg,4,0,0,3
frame5643.jpg,3,0,3,3
frame5644.jpg,4,0,3,3
frame5645.jpg,3,1,2,1
frame5646.jpg,2,1,2,2
frame5647.jpg,2,0,3,2
frame5648.jpg,2,1,0,1
frame5649.jpg,3,0,2,2
frame565.jpg,0,1,3,3
frame5650.jpg,3,0,1,1
frame5651.jpg,3,0,3,0
frame5652.jpg,3,0,3,0
frame5653.jpg,1,0,1,2
frame5654.jpg,1,0,2,1
frame5655.jpg,2,0,1,3
frame5656.jpg,3,0,1,0
frame5657.jpg,3,0,3,2
frame5658.jpg,3,0,3,0
frame5659.jpg,3,0,1,1
frame566.jpg,0,1,3,3
frame5660.jpg,3,0,2,3
frame5661.jpg,3,0,1,2
frame5662.jpg,3,0,0,1
frame5663.jpg,4,1,0,3
frame5664.jpg,1,1,0,1
frame5665.jpg,1,0,3,2
frame5666.jpg,1,1,0,0
frame5667.jpg,1,1,3,1
frame5668.jpg,1,0,2,2
frame5669.jpg,1,0,2,0
frame567.jpg,0,1,3,3
frame5670.jpg,2,0,1,0
frame5671.jpg,2,0,3,3
frame5672.jpg,3,0,0,1
frame5673.jpg,2,0,3,0
frame5674.jpg,2,0,0,3
frame5675.jpg,2,0,1,2
frame5676.jpg,3,0,3,0
frame5677.jpg,2,0,2,0
frame5678.jpg,3,1,0,1
frame5679.jpg,3,1,2,3
frame568.jpg,0,1,3,1
frame5680.jpg,3,0,2,1
frame5681.jpg,1,1,1,0
frame5682.jpg,1,1,0,0
frame5683.jpg,3,0,3,2
frame5684.jpg,1,1,1,2
frame5685.jpg,2,1,1,2
frame5686.jpg,2,0,1,0
frame5687.jpg,1,0,0,2
frame5688.jpg,1,0,1,3
frame5689.jpg,1,0,2,0
frame569.jpg,1,1,1,0
frame5690.jpg,2,0,2,3
frame5691.jpg,1,0,1,2
frame5692.jpg,1,0,2,3
frame5693.jpg,1,0,1,2
frame5694.jpg,1,0,1,3
frame5695.jpg,1,0,0,2
frame5696.jpg,1,0,2,2
frame5697.jpg,1,0,3,0
frame5698.jpg,1,1,2,2
frame5699.jpg,1,1,1,2
frame57.jpg,3,1,1,3
frame570.jpg,0,1,1,0
frame5700.jpg,1,0,1,0
frame5701.jpg,2,0,3,0
frame5702.jpg,1,1,0,3
frame5703.jpg,1,1,0,0
frame5704.jpg,1,0,0,0
frame5705.jpg,2,0,0,2
frame5706.jpg,2,0,1,1
frame5707.jpg,3,0,3,1
frame5708.jpg,3,0,0,3
frame5709.jpg,3,0,2,2
frame571.jpg,1,1,3,2
frame5710.jpg,1,0,3,3
frame5711.jpg,0,0,1,3
frame5712.jpg,1,0,0,0
frame5713.jpg,3,1,1,3
frame5714.jpg,2,0,2,0
frame5715.jpg,2,1,0,3
frame5716.jpg,1,1,1,2
frame5717.jpg,1,1,3,2
frame5718.jpg,1,1,2,0
frame5719.jpg,0,0,1,2
frame572.jpg,0,1,3,3
frame5720.jpg,0,1,2,2
frame5721.jpg,0,1,3,0
frame5722.jpg,0,0,2,0
frame5723.jpg,0,0,0,3
frame5724.jpg,0,0,1,3
frame5725.jpg,0,0,2,0
frame5726.jpg,0,0,1,3
frame5727.jpg,0,0,3,3
frame5728.jpg,0,0,2,2
frame5729.jpg,0,0,3,2
frame573.jpg,0,1,0,3
frame5730.jpg,0,0,1,2
frame5731.jpg,0,0,2,1
frame5732.jpg,0,1,3,1
frame5733.jpg,0,1,1,1
frame5734.jpg,1,0,1,1
frame5735.jpg,1,0,2,3
frame5736.jpg,0,0,2,3
frame5737.jpg,0,1,0,3
frame5738.jpg,0,1,2,1
frame5739.jpg,0,0,0,3
frame574.jpg,0,1,3,1
frame5740.jpg,0,0,3,3
frame5741.jpg,0,0,2,2
frame5742.jpg,0,0,2,1
frame5743.jpg,0,0,2,0
frame5744.jpg,0,0,0,2
frame5745.jpg,0,0,3,0
frame5746.jpg,0,0,3,0
frame5747.jpg,0,0,2,3
frame5748.jpg,3,0,1,2
frame5749.jpg,2,1,0,0
frame575.jpg,0,1,0,3
frame5750.jpg,1,1,0,0
frame5751.jpg,1,1,2,1
frame5752.jpg,2,0,1,3
frame5753.jpg,0,1,2,3
frame5754.jpg,0,1,2,3
frame5755.jpg,0,1,1,3
frame5756.jpg,0,1,1,3
frame5757.jpg,0,0,3,1
frame5758.jpg,0,0,3,2
frame5759.jpg,1,0,3,0
frame576.jpg,0,1,1,2
frame5760.jpg,1,0,2,1
frame5761.jpg,0,0,2,2
frame5762.jpg,0,0,0,3
frame5763.jpg,0,0,1,0
frame5764.jpg,0,0,3,1
frame5765.jpg,0,0,2,1
frame5766.jpg,2,1,0,3
frame5767.jpg,1,1,3,2
frame5768.jpg,1,0,1,1
frame5769.jpg,2,0,1,0
frame577.jpg,0,1,2,2
frame5770.jpg,1,0,2,1
frame5771.jpg,0,0,2,3
frame5772.jpg,0,1,1,1
frame5773.jpg,0,1,3,3
frame5774.jpg,0,0,0,2
frame5775.jpg,0,0,1,3
frame5776.jpg,0,0,1,1
frame5777.jpg,0,0,2,1
frame5778.jpg,0,1,1,0
frame5779.jpg,0,0,3,3
frame578.jpg,0,1,0,1
frame5780.jpg,1,0,1,3
frame5781.jpg,0,0,0,2
frame5782.jpg,0,0,3,2
frame5783.jpg,0,1,2,1
frame5784.jpg,0,1,0,2
frame5785.jpg,0,0,2,3
frame5786.jpg,0,1,3,0
frame5787.jpg,0,0,3,2
frame5788.jpg,1,0,1,0
frame5789.jpg,2,1,1,1
frame579.jpg,0,1,0,1
frame5790.jpg,1,0,1,3
frame5791.jpg,1,0,3,3
frame5792.jpg,1,0,1,3
frame5793.jpg,1,0,2,1
frame5794.jpg,1,0,3,2
frame5795.jpg,0,0,3,0
frame5796.jpg,0,0,0,3
frame5797.jpg,0,0,3,1
frame5798.jpg,1,0,1,1
frame5799.jpg,0,1,1,0
frame58.jpg,3,1,3,3
frame580.jpg,0,1,2,2
frame5800.jpg,1,1,3,0
frame5801.jpg,1,1,0,3
frame5802.jpg,1,1,3,0
frame5803.jpg,1,0,1,2
frame5804.jpg,1,1,0,0
frame5805.jpg,1,1,2,1
frame5806.jpg,1,0,3,0
frame5807.jpg,1,0,1,1
frame5808.jpg,1,0,3,3
frame5809.jpg,1,0,1,0
frame581.jpg,0,1,3,1
frame5810.jpg,1,0,3,2
frame5811.jpg,1,0,0,3
frame5812.jpg,1,0,2,1
frame5813.jpg,1,0,3,0
frame5814.jpg,1,0,3,3
frame5815.jpg,1,0,3,1
frame5816.jpg,1,0,3,2
frame5817.jpg,1,1,3,1
frame5818.jpg,2,0,3,2
frame5819.jpg,2,0,3,3
frame582.jpg,0,1,2,2
frame5820.jpg,2,1,1,0
frame5821.jpg,1,1,0,2
frame5822.jpg,1,1,3,3
frame5823.jpg,1,0,0,1
frame5824.jpg,1,0,1,3
frame5825.jpg,0,0,1,2
frame5826.jpg,1,0,0,1
frame5827.jpg,1,0,0,2
frame5828.jpg,1,0,0,3
frame5829.jpg,1,0,3,0
frame583.jpg,0,1,1,3
frame5830.jpg,1,0,0,1
frame5831.jpg,1,0,3,2
frame5832.jpg,1,0,1,2
frame5833.jpg,1,0,0,2
frame5834.jpg,1,0,2,1
frame5835.jpg,1,0,2,3
frame5836.jpg,1,0,0,2
frame5837.jpg,1,0,3,2
frame5838.jpg,1,0,0,1
frame5839.jpg,1,0,1,0
frame584.jpg,0,1,3,3
frame5840.jpg,2,0,1,1
frame5841.jpg,3,0,3,3
frame5842.jpg,3,0,3,2
frame5843.jpg,3,0,1,1
frame5844.jpg,2,0,2,0
frame5845.jpg,1,0,3,3
frame5846.jpg,1,0,2,3
frame5847.jpg,1,0,2,0
frame5848.jpg,1,0,1,0
frame5849.jpg,1,0,3,3
frame585.jpg,0,1,0,0
frame5850.jpg,1,0,0,0
frame5851.jpg,1,0,3,2
frame5852.jpg,2,0,3,1
frame5853.jpg,1,0,3,0
frame5854.jpg,2,0,2,2
frame5855.jpg,2,0,3,1
frame5856.jpg,2,0,2,3
frame5857.jpg,2,0,0,0
frame5858.jpg,3,0,0,0
frame5859.jpg,1,0,3,3
frame586.jpg,0,1,0,3
frame5860.jpg,1,0,3,2
frame5861.jpg,0,0,1,0
frame5862.jpg,0,0,1,3
frame5863.jpg,0,0,1,3
frame5864.jpg,0,0,2,2
frame5865.jpg,0,1,0,2
frame5866.jpg,2,1,2,1
frame5867.jpg,1,1,1,1
frame5868.jpg,1,1,2,2
frame5869.jpg,0,1,2,1
frame587.jpg,0,1,0,1
frame5870.jpg,1,1,0,1
frame5871.jpg,0,1,2,1
frame5872.jpg,0,0,2,3
frame5873.jpg,0,0,2,1
frame5874.jpg,1,0,2,3
frame5875.jpg,1,0,2,2
frame5876.jpg,1,0,1,2
frame5877.jpg,0,0,3,0
frame5878.jpg,0,0,0,3
frame5879.jpg,0,0,1,1
frame588.jpg,0,1,2,2
frame5880.jpg,1,0,0,0
frame5881.jpg,0,1,2,3
frame5882.jpg,0,1,3,0
frame5883.jpg,0,1,3,2
frame5884.jpg,1,1,2,1
frame5885.jpg,1,0,1,1
frame5886.jpg,1,1,1,0
frame5887.jpg,3,1,2,3
frame5888.jpg,1,0,0,3
frame5889.jpg,1,0,2,2
frame589.jpg,0,1,2,3
frame5890.jpg,2,0,2,3
frame5891.jpg,2,0,2,3
frame5892.jpg,2,0,0,2
frame5893.jpg,2,0,3,0
frame5894.jpg,2,0,2,1
frame5895.jpg,3,0,2,1
frame5896.jpg,2,0,0,0
frame5897.jpg,1,1,1,0
frame5898.jpg,0,1,3,0
frame5899.jpg,1,1,1,1
frame59.jpg,1,1,0,2
frame590.jpg,0,1,0,1
frame5900.jpg,1,1,3,0
frame5901.jpg,1,1,1,0
frame5902.jpg,1,1,1,1
frame5903.jpg,1,1,0,1
frame5904.jpg,0,0,2,0
frame5905.jpg,0,0,0,2
frame5906.jpg,1,0,3,2
frame5907.jpg,0,0,0,2
frame5908.jpg,1,0,0,2
frame5909.jpg,0,0,3,2
frame591.jpg,0,1,0,1
frame5910.jpg,1,0,1,2
frame5911.jpg,0,0,0,3
frame5912.jpg,1,1,3,3
frame5913.jpg,1,0,1,0
frame5914.jpg,0,1,0,0
frame5915.jpg,0,1,1,0
frame5916.jpg,0,1,0,3
frame5917.jpg,2,1,3,1
frame5918.jpg,2,0,1,3
